用户ID,商品ID,商品类目ID,行为类型,时间戳,时间,日期,小时,星期几
1000431,1875315,3065645,点击,1512224356,2017-12-02 14:19:16,2017-12-02,14,5
1000431,3968653,4919077,点击,1512224373,2017-12-02 14:19:33,2017-12-02,14,5
1000431,1583704,4801426,点击,1512224531,2017-12-02 14:22:11,2017-12-02,14,5
1000431,156809,2520377,点击,1512224537,2017-12-02 14:22:17,2017-12-02,14,5
1000431,1240389,1320530,点击,1512224574,2017-12-02 14:22:54,2017-12-02,14,5
1000431,1181057,2672762,点击,1512224583,2017-12-02 14:23:03,2017-12-02,14,5
1000436,1421962,2440115,收藏,1511581886,2017-11-25 03:51:26,2017-11-25,3,5
1000436,903358,2440115,点击,1511581978,2017-11-25 03:52:58,2017-11-25,3,5
1000436,2141297,864424,点击,1511589753,2017-11-25 06:02:33,2017-11-25,6,5
1000436,3499523,3117587,点击,1511590590,2017-11-25 06:16:30,2017-11-25,6,5
1000436,755634,3117587,点击,1511590684,2017-11-25 06:18:04,2017-11-25,6,5
1000436,3171453,4320339,收藏,1511595535,2017-11-25 07:38:55,2017-11-25,7,5
1000436,179734,4320339,加购,1511595644,2017-11-25 07:40:44,2017-11-25,7,5
1000436,2176202,405755,收藏,1511598495,2017-11-25 08:28:15,2017-11-25,8,5
1000436,62103,2228184,收藏,1511598579,2017-11-25 08:29:39,2017-11-25,8,5
1000436,781203,405755,点击,1511692122,2017-11-26 10:28:42,2017-11-26,10,6
1000436,299687,405755,点击,1511692145,2017-11-26 10:29:05,2017-11-26,10,6
1000436,29489,3299155,收藏,1511698418,2017-11-26 12:13:38,2017-11-26,12,6
1000436,513951,3299155,收藏,1511698478,2017-11-26 12:14:38,2017-11-26,12,6
1000436,29489,3299155,点击,1511698480,2017-11-26 12:14:40,2017-11-26,12,6
1000436,2398212,941949,点击,1511698543,2017-11-26 12:15:43,2017-11-26,12,6
1000436,2836983,4756105,点击,1511701685,2017-11-26 13:08:05,2017-11-26,13,6
1000436,4605597,4320339,点击,1511701774,2017-11-26 13:09:34,2017-11-26,13,6
1000436,360588,4320339,点击,1511701827,2017-11-26 13:10:27,2017-11-26,13,6
1000436,2836983,4756105,点击,1511702151,2017-11-26 13:15:51,2017-11-26,13,6
1000436,780171,2440115,点击,1511702190,2017-11-26 13:16:30,2017-11-26,13,6
1000436,4470416,4320339,点击,1511702270,2017-11-26 13:17:50,2017-11-26,13,6
1000436,179734,4320339,点击,1511702323,2017-11-26 13:18:43,2017-11-26,13,6
1000436,2833798,4583884,收藏,1511703432,2017-11-26 13:37:12,2017-11-26,13,6
1000436,3372673,4583884,收藏,1511703477,2017-11-26 13:37:57,2017-11-26,13,6
1000436,2833798,4583884,点击,1511703494,2017-11-26 13:38:14,2017-11-26,13,6
1000436,2144002,3983988,收藏,1511703525,2017-11-26 13:38:45,2017-11-26,13,6
1000436,2833798,4583884,点击,1511703576,2017-11-26 13:39:36,2017-11-26,13,6
1000436,3372673,4583884,点击,1511703578,2017-11-26 13:39:38,2017-11-26,13,6
1000436,2250827,4583884,点击,1511703607,2017-11-26 13:40:07,2017-11-26,13,6
1000436,1686829,4583884,点击,1511703622,2017-11-26 13:40:22,2017-11-26,13,6
1000436,2833798,4583884,点击,1511703690,2017-11-26 13:41:30,2017-11-26,13,6
1000436,4859588,4583884,点击,1511703776,2017-11-26 13:42:56,2017-11-26,13,6
1000436,4260980,4583884,收藏,1511703838,2017-11-26 13:43:58,2017-11-26,13,6
1000436,2833798,4583884,点击,1511703982,2017-11-26 13:46:22,2017-11-26,13,6
1000436,4260980,4583884,点击,1511704006,2017-11-26 13:46:46,2017-11-26,13,6
1000436,5150997,4672807,收藏,1511704373,2017-11-26 13:52:53,2017-11-26,13,6
1000436,2833798,4583884,点击,1511704376,2017-11-26 13:52:56,2017-11-26,13,6
1000436,3499523,3117587,点击,1511706877,2017-11-26 14:34:37,2017-11-26,14,6
1000436,4470416,4320339,点击,1511707058,2017-11-26 14:37:38,2017-11-26,14,6
1000436,179734,4320339,点击,1511707098,2017-11-26 14:38:18,2017-11-26,14,6
1000436,3499523,3117587,点击,1511707129,2017-11-26 14:38:49,2017-11-26,14,6
1000436,3939341,4320339,收藏,1511707213,2017-11-26 14:40:13,2017-11-26,14,6
1000436,3499523,3117587,点击,1511707217,2017-11-26 14:40:17,2017-11-26,14,6
1000436,3669985,553365,加购,1511707365,2017-11-26 14:42:45,2017-11-26,14,6
1000436,3980455,553365,点击,1511708290,2017-11-26 14:58:10,2017-11-26,14,6
1000436,4136018,3742652,收藏,1511708292,2017-11-26 14:58:12,2017-11-26,14,6
1000436,3499523,3117587,点击,1511708398,2017-11-26 14:59:58,2017-11-26,14,6
1000436,3980455,553365,点击,1511708399,2017-11-26 14:59:59,2017-11-26,14,6
1000436,1444322,2440115,点击,1511780069,2017-11-27 10:54:29,2017-11-27,10,0
1000436,4308335,405755,收藏,1511780312,2017-11-27 10:58:32,2017-11-27,10,0
1000436,62103,2228184,点击,1511780357,2017-11-27 10:59:17,2017-11-27,10,0
1000436,2646012,405755,收藏,1511780387,2017-11-27 10:59:47,2017-11-27,10,0
1000436,4486952,405755,收藏,1511780436,2017-11-27 11:00:36,2017-11-27,11,0
1000436,1854283,405755,加购,1511780515,2017-11-27 11:01:55,2017-11-27,11,0
1000436,2491084,405755,点击,1511780663,2017-11-27 11:04:23,2017-11-27,11,0
1000436,89578,405755,点击,1511780681,2017-11-27 11:04:41,2017-11-27,11,0
1000436,4942670,405755,点击,1511780702,2017-11-27 11:05:02,2017-11-27,11,0
1000436,2966660,405755,加购,1511780751,2017-11-27 11:05:51,2017-11-27,11,0
1000436,4878270,405755,点击,1511780963,2017-11-27 11:09:23,2017-11-27,11,0
1000436,1789080,669425,点击,1511781052,2017-11-27 11:10:52,2017-11-27,11,0
1000436,846071,669425,点击,1511781181,2017-11-27 11:13:01,2017-11-27,11,0
1000436,3739555,669425,点击,1511781252,2017-11-27 11:14:12,2017-11-27,11,0
1000436,56543,982926,点击,1511782011,2017-11-27 11:26:51,2017-11-27,11,0
1000436,4638754,405755,点击,1511793592,2017-11-27 14:39:52,2017-11-27,14,0
1000436,4497087,669425,收藏,1511793609,2017-11-27 14:40:09,2017-11-27,14,0
1000436,902442,2440115,收藏,1511794020,2017-11-27 14:47:00,2017-11-27,14,0
1000436,4497087,669425,购买,1511794215,2017-11-27 14:50:15,2017-11-27,14,0
1000436,1612120,2440115,点击,1511794324,2017-11-27 14:52:04,2017-11-27,14,0
1000436,2843949,2440115,点击,1511794342,2017-11-27 14:52:22,2017-11-27,14,0
1000436,2200613,2440115,收藏,1511794442,2017-11-27 14:54:02,2017-11-27,14,0
1000436,2279117,405755,点击,1511794481,2017-11-27 14:54:41,2017-11-27,14,0
1000436,854924,405755,收藏,1511794550,2017-11-27 14:55:50,2017-11-27,14,0
1000436,2398212,941949,点击,1511794584,2017-11-27 14:56:24,2017-11-27,14,0
1000436,1881966,4583884,点击,1511794610,2017-11-27 14:56:50,2017-11-27,14,0
1000436,2722733,1943989,点击,1511794663,2017-11-27 14:57:43,2017-11-27,14,0
1000436,2264457,553365,收藏,1511794751,2017-11-27 14:59:11,2017-11-27,14,0
1000436,4309159,553365,点击,1511794799,2017-11-27 14:59:59,2017-11-27,14,0
1000436,1522049,553365,点击,1511794862,2017-11-27 15:01:02,2017-11-27,15,0
1000436,1313526,2440115,收藏,1511794961,2017-11-27 15:02:41,2017-11-27,15,0
1000436,1665148,553365,点击,1511795140,2017-11-27 15:05:40,2017-11-27,15,0
1000436,1313526,2440115,点击,1511795155,2017-11-27 15:05:55,2017-11-27,15,0
1000436,1069174,3742652,收藏,1511795157,2017-11-27 15:05:57,2017-11-27,15,0
1000436,1313526,2440115,点击,1511795198,2017-11-27 15:06:38,2017-11-27,15,0
1000436,3753265,553365,收藏,1511795261,2017-11-27 15:07:41,2017-11-27,15,0
1000436,374027,405755,收藏,1511795566,2017-11-27 15:12:46,2017-11-27,15,0
1000436,2173458,3742652,点击,1511821873,2017-11-27 22:31:13,2017-11-27,22,0
1000436,2341543,3742652,收藏,1511821887,2017-11-27 22:31:27,2017-11-27,22,0
1000436,1317688,553365,点击,1511821920,2017-11-27 22:32:00,2017-11-27,22,0
1000436,349715,2520377,加购,1511822032,2017-11-27 22:33:52,2017-11-27,22,0
1000436,513951,3299155,点击,1511822132,2017-11-27 22:35:32,2017-11-27,22,0
1000436,1434272,405755,点击,1511822195,2017-11-27 22:36:35,2017-11-27,22,0
1000436,4216417,405755,收藏,1511822269,2017-11-27 22:37:49,2017-11-27,22,0
1000436,5134707,405755,加购,1511822498,2017-11-27 22:41:38,2017-11-27,22,0
1000436,4497087,669425,点击,1511823458,2017-11-27 22:57:38,2017-11-27,22,0
1000436,1431995,405755,收藏,1511823512,2017-11-27 22:58:32,2017-11-27,22,0
1000436,3974350,2228184,点击,1511823603,2017-11-27 23:00:03,2017-11-27,23,0
1000436,2855893,2228184,点击,1511823830,2017-11-27 23:03:50,2017-11-27,23,0
1000436,526146,2228184,点击,1511823880,2017-11-27 23:04:40,2017-11-27,23,0
1000436,1422855,2228184,点击,1511823911,2017-11-27 23:05:11,2017-11-27,23,0
1000436,1286244,2228184,点击,1511823940,2017-11-27 23:05:40,2017-11-27,23,0
1000436,2875684,4332385,点击,1511824076,2017-11-27 23:07:56,2017-11-27,23,0
1000436,4497087,669425,点击,1511845163,2017-11-28 04:59:23,2017-11-28,4,1
1000436,1917497,4993094,点击,1511845748,2017-11-28 05:09:08,2017-11-28,5,1
1000436,854924,405755,点击,1511847959,2017-11-28 05:45:59,2017-11-28,5,1
1000436,1854283,405755,点击,1511847986,2017-11-28 05:46:26,2017-11-28,5,1
1000436,854924,405755,点击,1511847998,2017-11-28 05:46:38,2017-11-28,5,1
1000436,3528808,2440115,点击,1511856154,2017-11-28 08:02:34,2017-11-28,8,1
1000436,1421962,2440115,点击,1511856366,2017-11-28 08:06:06,2017-11-28,8,1
1000436,2875325,2228184,点击,1511856516,2017-11-28 08:08:36,2017-11-28,8,1
1000436,1421962,2440115,点击,1511856530,2017-11-28 08:08:50,2017-11-28,8,1
1000436,821469,2228184,点击,1511856540,2017-11-28 08:09:00,2017-11-28,8,1
1000436,1421962,2440115,点击,1511856554,2017-11-28 08:09:14,2017-11-28,8,1
1000436,821469,2228184,点击,1511856561,2017-11-28 08:09:21,2017-11-28,8,1
1000436,1421962,2440115,加购,1511856631,2017-11-28 08:10:31,2017-11-28,8,1
1000436,2981761,4993094,收藏,1511856796,2017-11-28 08:13:16,2017-11-28,8,1
1000436,3528808,2440115,点击,1511856798,2017-11-28 08:13:18,2017-11-28,8,1
1000436,2387128,4993094,收藏,1511856843,2017-11-28 08:14:03,2017-11-28,8,1
1000436,3528808,2440115,点击,1511856877,2017-11-28 08:14:37,2017-11-28,8,1
1000436,1851737,3844144,收藏,1511857024,2017-11-28 08:17:04,2017-11-28,8,1
1000436,3528808,2440115,点击,1511857026,2017-11-28 08:17:06,2017-11-28,8,1
1000436,1657535,2920476,点击,1511857238,2017-11-28 08:20:38,2017-11-28,8,1
1000436,1286244,2228184,点击,1511858081,2017-11-28 08:34:41,2017-11-28,8,1
1000436,4455930,2228184,点击,1511858111,2017-11-28 08:35:11,2017-11-28,8,1
1000436,3017273,2228184,点击,1511858165,2017-11-28 08:36:05,2017-11-28,8,1
1000436,2886419,3351726,点击,1511858172,2017-11-28 08:36:12,2017-11-28,8,1
1000436,349715,2520377,点击,1511858183,2017-11-28 08:36:23,2017-11-28,8,1
1000436,3528808,2440115,点击,1511858185,2017-11-28 08:36:25,2017-11-28,8,1
1000436,2722733,1943989,点击,1511858254,2017-11-28 08:37:34,2017-11-28,8,1
1000436,3046406,1320293,点击,1511858272,2017-11-28 08:37:52,2017-11-28,8,1
1000436,111250,2228184,点击,1511858299,2017-11-28 08:38:19,2017-11-28,8,1
1000436,1183957,2228184,点击,1511858341,2017-11-28 08:39:01,2017-11-28,8,1
1000436,265318,2228184,点击,1511858356,2017-11-28 08:39:16,2017-11-28,8,1
1000436,964151,2228184,点击,1511858371,2017-11-28 08:39:31,2017-11-28,8,1
1000436,3438965,2228184,点击,1511858416,2017-11-28 08:40:16,2017-11-28,8,1
1000436,1314505,2228184,点击,1511858442,2017-11-28 08:40:42,2017-11-28,8,1
1000436,3761137,4320339,点击,1511864607,2017-11-28 10:23:27,2017-11-28,10,1
1000436,1421962,2440115,购买,1511865151,2017-11-28 10:32:31,2017-11-28,10,1
1000436,3761137,4320339,点击,1511865311,2017-11-28 10:35:11,2017-11-28,10,1
1000436,1421962,2440115,点击,1511876493,2017-11-28 13:41:33,2017-11-28,13,1
1000436,4497087,669425,点击,1511908653,2017-11-28 22:37:33,2017-11-28,22,1
1000436,2279117,405755,点击,1511908973,2017-11-28 22:42:53,2017-11-28,22,1
1000436,39542,200278,点击,1511909069,2017-11-28 22:44:29,2017-11-28,22,1
1000436,3434259,200278,点击,1511909087,2017-11-28 22:44:47,2017-11-28,22,1
1000436,1191247,200278,点击,1511909117,2017-11-28 22:45:17,2017-11-28,22,1
1000436,1411901,2440115,点击,1511909180,2017-11-28 22:46:20,2017-11-28,22,1
1000436,4470416,4320339,点击,1511909231,2017-11-28 22:47:11,2017-11-28,22,1
1000436,3171453,4320339,点击,1511909388,2017-11-28 22:49:48,2017-11-28,22,1
1000436,2512467,405755,点击,1511909435,2017-11-28 22:50:35,2017-11-28,22,1
1000436,3434259,200278,点击,1511924231,2017-11-29 02:57:11,2017-11-29,2,2
1000436,2958179,801221,收藏,1511924338,2017-11-29 02:58:58,2017-11-29,2,2
1000436,2255158,3673501,点击,1511924348,2017-11-29 02:59:08,2017-11-29,2,2
1000436,4055511,801221,收藏,1511924409,2017-11-29 03:00:09,2017-11-29,3,2
1000436,3357922,801221,点击,1511924437,2017-11-29 03:00:37,2017-11-29,3,2
1000436,4055511,801221,购买,1511924614,2017-11-29 03:03:34,2017-11-29,3,2
1000436,492803,4818107,购买,1511926054,2017-11-29 03:27:34,2017-11-29,3,2
1000436,854924,405755,点击,1511928165,2017-11-29 04:02:45,2017-11-29,4,2
1000436,812,2228184,点击,1511928221,2017-11-29 04:03:41,2017-11-29,4,2
1000436,2250132,2228184,点击,1511928243,2017-11-29 04:04:03,2017-11-29,4,2
1000436,2279117,405755,收藏,1511933765,2017-11-29 05:36:05,2017-11-29,5,2
1000436,3499523,3117587,点击,1511933938,2017-11-29 05:38:58,2017-11-29,5,2
1000436,207901,4320339,收藏,1511933976,2017-11-29 05:39:36,2017-11-29,5,2
1000436,3415313,4320339,收藏,1511934107,2017-11-29 05:41:47,2017-11-29,5,2
1000436,3452505,2920476,点击,1511934127,2017-11-29 05:42:07,2017-11-29,5,2
1000436,1843336,4320339,点击,1511934313,2017-11-29 05:45:13,2017-11-29,5,2
1000436,4663746,405755,点击,1511934321,2017-11-29 05:45:21,2017-11-29,5,2
1000436,3205037,4320339,点击,1511934344,2017-11-29 05:45:44,2017-11-29,5,2
1000436,2831706,2920476,点击,1511934357,2017-11-29 05:45:57,2017-11-29,5,2
1000436,960513,941949,点击,1511934387,2017-11-29 05:46:27,2017-11-29,5,2
1000436,1508303,4320339,点击,1511934410,2017-11-29 05:46:50,2017-11-29,5,2
1000436,781299,4320339,收藏,1511934445,2017-11-29 05:47:25,2017-11-29,5,2
1000436,1004566,2920476,收藏,1511934561,2017-11-29 05:49:21,2017-11-29,5,2
1000436,2225531,4731191,点击,1511934698,2017-11-29 05:51:38,2017-11-29,5,2
1000436,257496,1888306,点击,1511934799,2017-11-29 05:53:19,2017-11-29,5,2
1000436,4875290,2920476,点击,1511934816,2017-11-29 05:53:36,2017-11-29,5,2
1000436,2981669,4320339,点击,1511934993,2017-11-29 05:56:33,2017-11-29,5,2
1000436,207901,4320339,点击,1511935236,2017-11-29 06:00:36,2017-11-29,6,2
1000436,1421962,2440115,点击,1511935295,2017-11-29 06:01:35,2017-11-29,6,2
1000436,1606602,2920476,收藏,1511937004,2017-11-29 06:30:04,2017-11-29,6,2
1000436,5044598,1888306,点击,1511937036,2017-11-29 06:30:36,2017-11-29,6,2
1000436,1535236,1888306,点击,1511937244,2017-11-29 06:34:04,2017-11-29,6,2
1000436,207901,4320339,点击,1511937758,2017-11-29 06:42:38,2017-11-29,6,2
1000436,1851737,3844144,点击,1511937825,2017-11-29 06:43:45,2017-11-29,6,2
1000436,2981761,4993094,点击,1511937853,2017-11-29 06:44:13,2017-11-29,6,2
1000436,207901,4320339,点击,1511937911,2017-11-29 06:45:11,2017-11-29,6,2
1000436,2981761,4993094,点击,1511937925,2017-11-29 06:45:25,2017-11-29,6,2
1000436,374027,405755,点击,1511937991,2017-11-29 06:46:31,2017-11-29,6,2
1000436,2981761,4993094,点击,1511938266,2017-11-29 06:51:06,2017-11-29,6,2
1000436,374027,405755,点击,1511938425,2017-11-29 06:53:45,2017-11-29,6,2
1000436,207901,4320339,点击,1511938481,2017-11-29 06:54:41,2017-11-29,6,2
1000436,326340,3844144,点击,1511938738,2017-11-29 06:58:58,2017-11-29,6,2
1000436,1455377,4320339,点击,1511939587,2017-11-29 07:13:07,2017-11-29,7,2
1000436,4470416,4320339,点击,1511939651,2017-11-29 07:14:11,2017-11-29,7,2
1000436,4875290,2920476,点击,1511939680,2017-11-29 07:14:40,2017-11-29,7,2
1000436,1973708,2920476,点击,1511939723,2017-11-29 07:15:23,2017-11-29,7,2
1000436,3452505,2920476,点击,1511939810,2017-11-29 07:16:50,2017-11-29,7,2
1000436,1606602,2920476,点击,1511939842,2017-11-29 07:17:22,2017-11-29,7,2
1000436,1412292,2920476,点击,1511939861,2017-11-29 07:17:41,2017-11-29,7,2
1000436,179734,4320339,点击,1511939903,2017-11-29 07:18:23,2017-11-29,7,2
1000436,3164938,405755,收藏,1511940493,2017-11-29 07:28:13,2017-11-29,7,2
1000436,3769370,1888306,点击,1511940638,2017-11-29 07:30:38,2017-11-29,7,2
1000436,1004566,2920476,点击,1511940709,2017-11-29 07:31:49,2017-11-29,7,2
1000436,4497087,669425,点击,1511941184,2017-11-29 07:39:44,2017-11-29,7,2
1000436,2395616,1888306,收藏,1511941721,2017-11-29 07:48:41,2017-11-29,7,2
1000436,686571,2520377,点击,1511941734,2017-11-29 07:48:54,2017-11-29,7,2
1000436,2127271,4320339,收藏,1511941808,2017-11-29 07:50:08,2017-11-29,7,2
1000436,3357434,1888306,收藏,1511941818,2017-11-29 07:50:18,2017-11-29,7,2
1000436,3761137,4320339,点击,1511942147,2017-11-29 07:55:47,2017-11-29,7,2
1000436,401271,941949,点击,1511942541,2017-11-29 08:02:21,2017-11-29,8,2
1000436,4939648,884828,点击,1511942591,2017-11-29 08:03:11,2017-11-29,8,2
1000436,4054505,941949,收藏,1511942664,2017-11-29 08:04:24,2017-11-29,8,2
1000436,3454985,941949,点击,1511942678,2017-11-29 08:04:38,2017-11-29,8,2
1000436,2882771,941949,点击,1511942695,2017-11-29 08:04:55,2017-11-29,8,2
1000436,3576969,941949,点击,1511942726,2017-11-29 08:05:26,2017-11-29,8,2
1000436,2664513,941949,点击,1511942747,2017-11-29 08:05:47,2017-11-29,8,2
1000436,3414960,941949,点击,1511942781,2017-11-29 08:06:21,2017-11-29,8,2
1000436,185524,941949,点击,1511942852,2017-11-29 08:07:32,2017-11-29,8,2
1000436,1756388,941949,点击,1511943116,2017-11-29 08:11:56,2017-11-29,8,2
1000436,4283879,941949,收藏,1511943197,2017-11-29 08:13:17,2017-11-29,8,2
1000436,3964664,941949,点击,1511943260,2017-11-29 08:14:20,2017-11-29,8,2
1000436,1684296,941949,点击,1511943331,2017-11-29 08:15:31,2017-11-29,8,2
1000436,2086648,941949,收藏,1511943914,2017-11-29 08:25:14,2017-11-29,8,2
1000436,3669325,3729292,收藏,1511943950,2017-11-29 08:25:50,2017-11-29,8,2
1000436,4826698,3911423,点击,1511947964,2017-11-29 09:32:44,2017-11-29,9,2
1000436,220200,4320339,点击,1511948093,2017-11-29 09:34:53,2017-11-29,9,2
1000436,2981761,4993094,点击,1511949575,2017-11-29 09:59:35,2017-11-29,9,2
1000436,1580144,4825728,点击,1511963991,2017-11-29 13:59:51,2017-11-29,13,2
1000436,1141583,4284875,点击,1511964042,2017-11-29 14:00:42,2017-11-29,14,2
1000436,352507,4284875,点击,1511964130,2017-11-29 14:02:10,2017-11-29,14,2
1000436,3607903,4993094,点击,1511965250,2017-11-29 14:20:50,2017-11-29,14,2
1000436,4752972,2925160,点击,1511965347,2017-11-29 14:22:27,2017-11-29,14,2
1000436,2276479,2925160,点击,1511965392,2017-11-29 14:23:12,2017-11-29,14,2
1000436,5043531,2925160,点击,1511965428,2017-11-29 14:23:48,2017-11-29,14,2
1000436,3211355,2925160,点击,1511965475,2017-11-29 14:24:35,2017-11-29,14,2
1000436,1580144,4825728,点击,1511965514,2017-11-29 14:25:14,2017-11-29,14,2
1000436,804571,3619575,点击,1511965584,2017-11-29 14:26:24,2017-11-29,14,2
1000436,1227863,3619575,点击,1511965631,2017-11-29 14:27:11,2017-11-29,14,2
1000436,1580144,4825728,点击,1511965677,2017-11-29 14:27:57,2017-11-29,14,2
1000436,4100974,3619575,点击,1511965780,2017-11-29 14:29:40,2017-11-29,14,2
1000436,1517965,3619575,点击,1511965887,2017-11-29 14:31:27,2017-11-29,14,2
1000436,1421962,2440115,点击,1511996505,2017-11-29 23:01:45,2017-11-29,23,2
1000436,2630948,1888306,点击,1511996615,2017-11-29 23:03:35,2017-11-29,23,2
1000436,4585317,941949,收藏,1511996652,2017-11-29 23:04:12,2017-11-29,23,2
1000436,1344003,1888306,收藏,1511996705,2017-11-29 23:05:05,2017-11-29,23,2
1000436,4260460,2228184,收藏,1511996925,2017-11-29 23:08:45,2017-11-29,23,2
1000436,812,2228184,点击,1511996968,2017-11-29 23:09:28,2017-11-29,23,2
1000436,221842,2228184,点击,1511997004,2017-11-29 23:10:04,2017-11-29,23,2
1000436,3452505,2920476,点击,1511997065,2017-11-29 23:11:05,2017-11-29,23,2
1000436,5134707,405755,点击,1511997090,2017-11-29 23:11:30,2017-11-29,23,2
1000436,2250827,4583884,点击,1511997174,2017-11-29 23:12:54,2017-11-29,23,2
1000436,2601037,3911423,收藏,1511997233,2017-11-29 23:13:53,2017-11-29,23,2
1000436,1712444,2796506,点击,1511997255,2017-11-29 23:14:15,2017-11-29,23,2
